    96.0   7.76968E-17  7.76968E-18  1.01462E-16  3.62348E-16  7.74719E-16  1.30409E-15  1.31309E-15  1.41271E-15  1.67372E-15  1.98543E-15
    97.0   7.70805E-17  7.70805E-18  1.01365E-16  3.62316E-16  7.78377E-16  1.31367E-15  1.32776E-15  1.43743E-15  1.70555E-15  2.01505E-15
    98.0   7.64924E-17  7.64924E-18  1.01256E-16  3.62245E-16  7.81813E-16  1.32286E-15  1.34213E-15  1.46190E-15  1.73723E-15  2.04400E-15
    99.0   7.59323E-17  7.59323E-18  1.01134E-16  3.62140E-16  7.85022E-16  1.33164E-15  1.35621E-15  1.48610E-15  1.76873E-15  2.07230E-15
   100.0   7.54000E-17  7.54000E-18  1.01000E-16  3.62000E-16  7.88000E-16  1.34000E-15  1.37000E-15  1.51000E-15  1.80000E-15  2.10000E-15
   101.0   7.48952E-17  7.48952E-18  1.00855E-16  3.61828E-16  7.90747E-16  1.34792E-15  1.38352E-15  1.53356E-15  1.83101E-15  2.12712E-15
   102.0   7.44164E-17  7.44164E-18  1.00698E-16  3.61626E-16  7.93267E-16  1.35542E-15  1.39676E-15  1.55679E-15  1.86173E-15  2.15368E-15
   103.0   7.39623E-17  7.39623E-18  1.00531E-16  3.61392E-16  7.95568E-16  1.36250E-15  1.40972E-15  1.57967E-15  1.89217E-15  2.17967E-15
   104.0   7.35313E-17  7.35313E-18  1.00354E-16  3.61130E-16  7.97658E-16  1.36917E-15  1.42242E-15  1.60220E-15  1.92232E-15  2.20510E-15
   105.0   7.31223E-17  7.31223E-18  1.00167E-16  3.60838E-16  7.99542E-16  1.37545E-15  1.43485E-15  1.62438E-15  1.95217E-15  2.22997E-15
   106.0   7.27338E-17  7.27338E-18  9.99717E-17  3.60519E-16  8.01229E-16  1.38134E-15  1.44701E-15  1.64621E-15  1.98170E-15  2.25429E-15
   107.0   7.23649E-17  7.23649E-18  9.97678E-17  3.60172E-16  8.02723E-16  1.38685E-15  1.45890E-15  1.66768E-15  2.01092E-15  2.27806E-15
