   122.0   2.36210E-15  8.30541E-17  6.19889E-17  8.02296E-17  6.82148E-17  3.32720E-17  2.99385E-17  3.58716E-19  3.12573E-19
   123.0   2.35866E-15  8.29112E-17  6.19145E-17  8.02824E-17  6.83978E-17  3.33698E-17  3.02055E-17  3.67731E-19  3.21574E-19
   124.0   2.35519E-15  8.27660E-17  6.18397E-17  8.03251E-17  6.85730E-17  3.34615E-17  3.04702E-17  3.76751E-19  3.30563E-19
   125.0   2.35172E-15  8.26186E-17  6.17644E-17  8.03578E-17  6.87405E-17  3.35474E-17  3.07326E-17  3.85773E-19  3.39533E-19
   126.0   2.34824E-15  8.24693E-17  6.16887E-17  8.03809E-17  6.89007E-17  3.36276E-17  3.09927E-17  3.94791E-19  3.48477E-19
   127.0   2.34474E-15  8.23181E-17  6.16126E-17  8.03947E-17  6.90537E-17  3.37025E-17  3.12506E-17  4.03803E-19  3.57390E-19
   128.0   2.34124E-15  8.21651E-17  6.15361E-17  8.03995E-17  6.91998E-17  3.37723E-17  3.15062E-17  4.12802E-19  3.66266E-19
   129.0   2.33773E-15  8.20106E-17  6.14593E-17  8.03957E-17  6.93392E-17  3.38370E-17  3.17595E-17  4.21787E-19  3.75101E-19
   130.0   2.33421E-15  8.18547E-17  6.13822E-17  8.03835E-17  6.94720E-17  3.38970E-17  3.20106E-17  4.30753E-19  3.83888E-19
   131.0   2.33069E-15  8.16974E-17  6.13049E-17  8.03633E-17  6.95984E-17  3.39524E-17  3.22593E-17  4.39696E-19  3.92624E-19
   132.0   2.32716E-15  8.15388E-17  6.12273E-17  8.03352E-17  6.97187E-17  3.40034E-17  3.25058E-17  4.48613E-19  4.01303E-19
   133.0   2.32364E-15  8.13792E-17  6.11495E-17  8.02996E-17  6.98331E-17  3.40503E-17  3.27501E-17  4.57501E-19  4.09922E-19
   134.0   2.32011E-15  8.12185E-17  6.10715E-17  8.02567E-17  6.99416E-17  3.40931E-17  3.29921E-17  4.66357E-19  4.18477E-19
   135.0   2.31658E-15  8.10570E-17  6.09934E-17  8.02068E-17  7.00446E-17  3.41321E-17  3.32319E-17  4.75176E-19  4.26964E-19
   136.0   2.31305E-15  8.08946E-17  6.09151E-17  8.01502E-17  7.01421E-17  3.41674E-17  3.34694E-17  4.83958E-19  4.35380E-19
   137.0   2.30952E-15  8.07315E-17  6.08367E-17  8.00871E-17  7.02343E-17  3.41992E-17  3.37047E-17  4.92697E-19  4.43721E-19
   138.0   2.30599E-15  8.05678E-17  6.07583E-17  8.00176E-17  7.03215E-17  3.42277E-17  3.39377E-17  5.01393E-19  4.51986E-19
   139.0   2.30247E-15  8.04036E-17  6.06797E-17  7.99422E-17  7.04038E-17  3.42530E-17  3.41685E-17  5.10042E-19  4.60170E-19
   140.0   2.29894E-15  8.02389E-17  6.06011E-17  7.98609E-17  7.04812E-17  3.42753E-17  3.43972E-17  5.18641E-19  4.68273E-19
   141.0   2.29543E-15  8.00738E-17  6.05224E-17  7.97741E-17  7.05541E-17  3.42947E-17  3.46236E-17  5.27190E-19  4.76291E-19
   142.0   2.29192E-15  7.99084E-17  6.04438E-17  7.96818E-17  7.06225E-17  3.43113E-17  3.48478E-17  5.35684E-19  4.84223E-19
   143.0   2.28841E-15  7.97428E-17  6.03651E-17  7.95844E-17  7.06865E-17  3.43254E-17  3.50699E-17  5.44123E-19  4.92067E-19
   144.0   2.28491E-15  7.95770E-17  6.02864E-17  7.94820E-17  7.07464E-17  3.43370E-17  3.52897E-17  5.52504E-19  4.99822E-19
   145.0   2.28142E-15  7.94111E-17  6.02078E-17  7.93749E-17  7.08022E-17  3.43464E-17  3.55075E-17  5.60826E-19  5.07486E-19
   146.0   2.27794E-15  7.92451E-17  6.01292E-17  7.92631E-17  7.08542E-17  3.43535E-17  3.57230E-17  5.69086E-19  5.15059E-19
   147.0   2.27446E-15  7.90792E-17  6.00507E-17  7.91470E-17  7.09023E-17  3.43585E-17  3.59364E-17  5.77283E-19  5.22539E-19
   148.0   2.27100E-15  7.89134E-17  5.99723E-17  7.90266E-17  7.09468E-17  3.43616E-17  3.61477E-17  5.85415E-19  5.29926E-19
   149.0   2.26754E-15  7.87477E-17  5.98940E-17  7.89022E-17  7.09878E-17  3.43629E-17  3.63568E-17  5.93481E-19  5.37218E-19
   150.0   2.26409E-15  7.85821E-17  5.98157E-17  7.87739E-17  7.10254E-17  3.43624E-17  3.65639E-17  6.01480E-19  5.44417E-19
   151.0   2.26065E-15  7.84168E-17  5.97376E-17  7.86419E-17  7.10597E-17  3.43603E-17  3.67688E-17  6.09411E-19  5.51521E-19
   152.0   2.25722E-15  7.82518E-17  5.96596E-17  7.85063E-17  7.10909E-17  3.43568E-17  3.69717E-17  6.17271E-19  5.58531E-19
   153.0   2.25381E-15  7.80872E-17  5.95817E-17  7.83674E-17  7.11190E-17  3.43518E-17  3.71724E-17  6.25061E-19  5.65446E-19
   154.0   2.25040E-15  7.79228E-17  5.95040E-17  7.82252E-17  7.11441E-17  3.43455E-17  3.73712E-17  6.32779E-19  5.72266E-19
   155.0   2.24701E-15  7.77589E-17  5.94264E-17  7.80799E-17  7.11665E-17  3.43380E-17  3.75678E-17  6.40425E-19  5.78993E-19
   156.0   2.24363E-15  7.75955E-17  5.93490E-17  7.79316E-17  7.11860E-17  3.43294E-17  3.77624E-17  6.47996E-19  5.85627E-19
   157.0   2.24026E-15  7.74325E-17  5.92718E-17  7.77805E-17  7.12030E-17  3.43197E-17  3.79550E-17  6.55494E-19  5.92167E-19
   158.0   2.23691E-15  7.72700E-17  5.91948E-17  7.76267E-17  7.12174E-17  3.43091E-17  3.81456E-17  6.62917E-19  5.98615E-19
   159.0   2.23357E-15  7.71082E-17  5.91179E-17  7.74704E-17  7.12294E-17  3.42976E-17  3.83341E-17  6.70265E-19  6.04972E-19
